X,         Y      ,Time,Street,        Offense,Date     ,Tract,Lat,Long
1363659.355,422605.2561,33171,919 MELLON ST,ROBBERY,10/25/1990,110200,40.47297952,-79.92426935
1352294.95,402080.4995,33172,3060 ZARUBA ST,AGGRAVATED ASSAULT,10/26/1990,160400,40.41588171,-79.9632562
1343955.153,410465.6923,33172,600 FORBES AV,ROBBERY,10/26/1990,10300,40.4383141,-79.993963
1353868.306,410468.5926,33172,254 MCKEE PL,AGGRAVATED ASSAULT,10/26/1990,40500,40.43900794,-79.95836069
1330856.484,412156.5334,33172,824 STEUBEN ST,AGGRAVATED ASSAULT,10/26/1990,202000,40.44203079,-80.04116264
1367703.744,415769.0146,33172,6800 THOMAS BL,ROBBERY,10/26/1990,140500,40.45449214,-79.90913576
1320736.818,415958.4559,33172,100 VILLAGE RD,AGGRAVATED ASSAULT,10/26/1990,280800,40.4517371,-80.07786764
1322825.729,416304.6269,33172,1437 EVANSTON ST,ROBBERY,10/26/1990,202200,40.45283789,-80.07039686
1371163.027,416530.0007,33172,7200 BENNETT ST,ROBBERY,10/26/1990,130300,40.45681189,-79.8967752
1359564.698,416928.9956,33172,5401 BAUM BL,ROBBERY,10/26/1990,80600,40.45712542,-79.93847718
1367430.255,420035.2391,33172,670 THOMPSON AV,ROBBERY,10/26/1990,120400,40.46618101,-79.91049325
1352483.408,423097.6577,33172,96 FORTY-THIRD ST,ROBBERY,10/26/1990,90100,40.47356853,-79.96447212
1356501.035,425568.9383,33172,5312 HOLMES ST,AGGRAVATED ASSAULT,10/26/1990,101100,40.48062565,-79.95025674
1356692.022,402876.0848,33173,4331 IRVINE ST,ROBBERY,10/27/1990,150100,40.41836631,-79.94754064
1346540.003,410582.3419,33173,1514 FIFTH AV,ROBBERY,10/27/1990,10300,40.4388141,-79.98469032
1358416.761,396529.8594,33174,72 VESPUCIUS ST,AGGRAVATED ASSAULT,10/28/1990,151500,40.40106885,-79.94078276
1339962.418,408445.5508,33174,124 MAPLE TER,AGGRAVATED ASSAULT,10/28/1990,191400,40.43249128,-80.00811694
1352333.911,409607.663,33174,3121 FORBES AV,AGGRAVATED ASSAULT,10/28/1990,40900,40.43653999,-79.96379391
1354123.844,411268.9546,33174,200 ATWOOD ST,ROBBERY,10/28/1990,40500,40.44122178,-79.9575148
1369776.064,415106.7129,33174,320 N LANG AV,RAPE,10/28/1990,140500,40.45281349,-79.90163325
1355780.866,415130.0429,33174,4600 CENTRE AV,ROBBERY,10/28/1990,50700,40.45193068,-79.95190926
1358666.118,416591.1309,33174,5221 BAUM BL,ROBBERY,10/28/1990,80400,40.45613711,-79.94167517
1353023.535,419789.66,33174,3712 PENN AV,AGGRAVATED ASSAULT,10/28/1990,60300,40.46452814,-79.96223344
1346274.612,411503.956,33175,1500 CENTRE AV,AGGRAVATED ASSAULT,10/29/1990,30500,40.44132468,-79.98572727
1372840.249,415612.711,33175,7600 KELLY ST,AGGRAVATED ASSAULT,10/29/1990,130400,40.45440643,-79.89066989
1336636.954,416109.2171,33175,1110 W NORTH AV,AGGRAVATED ASSAULT,10/29/1990,210700,40.45328705,-80.02076673
1328882.954,416511.4932,33175,2700 MERWYN AV,AGGRAVATED ASSAULT,10/29/1990,201800,40.45384033,-80.04865789
1369973.085,416601.928,33175,7031 KELLY ST,AGGRAVATED ASSAULT,10/29/1990,130300,40.4569298,-79.90105635
1339501.88,416629.3633,33175,400 W NORTH AV,ROBBERY,10/29/1990,220600,40.45491611,-80.0105232
1348706.29,416659.1243,33175,2650 PENN AV,ROBBERY,10/29/1990,20300,40.45563972,-79.97746079
1357367.968,419515.7844,33175,237 S MATHILDA ST,AGGRAVATED ASSAULT,10/29/1990,80900,40.46407424,-79.94660004
1342122.798,424140.1377,33175,300 PENFORT ST,ROBBERY,10/29/1990,260900,40.47571012,-80.00179623
1348568.729,399246.344,33176,160 BONIFAY ST,AGGRAVATED ASSAULT,10/30/1990,160600,40.4078473,-79.97637763
1358489.562,400538.6735,33176,250 HAZELWOOD AV,AGGRAVATED ASSAULT,10/30/1990,151500,40.41207466,-79.9408785
1347435.605,400756.94,33176,436 CATHEDRAL AV,ROBBERY,10/30/1990,160700,40.4119141,-79.98058232
1340659.8,403595.5709,33176,111 CLIMAX ST,ROBBERY,10/30/1990,180900,40.41923132,-80.00516772
1341543.662,404294.6825,33176,300 E WARRINGTON AV,ROBBERY,10/30/1990,180900,40.42121167,-80.00205833
1347773.84,410470.8561,33176,1829 FIFTH AV,ROBBERY,10/30/1990,30500,40.43859378,-79.98024894
1342956.589,412328.0648,33176,801 LIBERTY AV,AGGRAVATED ASSAULT,10/30/1990,20100,40.44335495,-79.99771952
1330104.224,413285.3456,33176,1200 CRUCIBLE ST,AGGRAVATED ASSAULT,10/30/1990,281400,40.44507473,-80.04396976
1363207.692,415899.3014,33176,6000 WALNUT ST,AGGRAVATED ASSAULT,10/30/1990,70600,40.45454683,-79.92529865
1361437.027,419770.7096,33176,200 N FAIRMONT ST,AGGRAVATED ASSAULT,10/30/1990,111400,40.46505066,-79.93200317
1373047.712,419911.3445,33176,1521 OBERLIN ST,ROBBERY,10/30/1990,120200,40.46621646,-79.89029893
1342037.063,424077.0422,33176,241 PENFORT ST,ROBBERY,10/30/1990,260900,40.47553098,-80.00209853
1341643.383,424180.2888,33176,100 HAZLETT ST,ROBBERY,10/30/1990,260900,40.47578674,-80.00352264
1330909.579,427900.1603,33176,3901 CALIFORNIA AV,RAPE,10/30/1990,270100,40.48523605,-80.04244008
1358683.278,400629.2489,33177,300 HAZELWOOD AV,ROBBERY,10/31/1990,151500,40.4123364,-79.94019111
1343925.875,403834.0633,33177,800 CLIMAX ST,ROBBERY,10/31/1990,180300,40.4201141,-79.99346297
1347220.296,410484.9721,33177,1718 FIFTH AV,ROBBERY,10/31/1990,10300,40.43859413,-79.98223824
1347162.702,410492.7309,33177,1700 FIFTH AV,AGGRAVATED ASSAULT,10/31/1990,10300,40.43861142,-79.98244579
1354847.821,414980.4193,33177,4400 SCHENLEY FARMS TER,ROBBERY,10/31/1990,50600,40.45145619,-79.9552475
1351809.157,419757.7881,33177,3503 MULBERRY WY,AGGRAVATED ASSAULT,10/31/1990,60300,40.4643571,-79.96659363
1357697.275,421087.8481,33177,4800 ROSETTA ST,ROBBERY,10/31/1990,101700,40.46841067,-79.94555735
1363888.426,421735.3707,33177,5800 STANTON AV,ROBBERY,10/31/1990,111300,40.4706079,-79.92336928
1340185.529,422594.689,33177,2600 PERRYSVILLE AV,ROBBERY,10/31/1990,261500,40.47133349,-80.00861553
1341771.667,423650.299,33177,100 PENFORT ST,ROBBERY,10/31/1990,260900,40.47434138,-80.00301307
1327284.816,407411.8676,33178,2269 NOBLESTOWN RD,ROBBERY,11/1/1990,281100,40.42875607,-80.05354585
1350501.588,413326.8894,33178,509 JUNILLA ST,AGGRAVATED ASSAULT,11/1/1990,50100,40.44661976,-79.97071036
1348447.051,414124.3421,33178,807 WHITESIDE RD,AGGRAVATED ASSAULT,11/1/1990,50900,40.44866603,-79.97816227
1321053.58,415346.6087,33178,298 VILLAGE RD,AGGRAVATED ASSAULT,11/1/1990,280800,40.45008108,-80.07667191
1377785.865,415515.4577,33178,2301 EAST HILLS DR,AGGRAVATED ASSAULT,11/1/1990,130600,40.45446723,-79.87289491
1337393.309,418394.3836,33178,838 CALIFORNIA AV,ROBBERY,11/1/1990,250700,40.45961108,-80.01826065
1364145.279,418583.5936,33178,6209 BROAD ST,ROBBERY,11/1/1990,111500,40.46197629,-79.92216774
1340053.865,419976.3294,33178,1817 LETSCHE ST,MURDER/MANSLAUGHTER,11/1/1990,250900,40.46413925,-80.00884792
1335146.054,421399.8302,33178,2600 STAYTON ST,ROBBERY,11/1/1990,271500,40.46769954,-80.02661234
1359862.521,421649.8529,33178,5300 CORNWALL ST,AGGRAVATED ASSAULT,11/1/1990,101600,40.47010038,-79.9378275
1359862.521,421649.8529,33178,5300 CORNWALL ST,AGGRAVATED ASSAULT,11/1/1990,101600,40.47010038,-79.9378275
1342122.798,424140.1377,33178,300 PENFORT ST,ROBBERY,11/1/1990,260900,40.47571012,-80.00179623
1342595.242,402920.4286,33179,500 SYLVANIA AV,ROBBERY,11/2/1990,180900,40.4175141,-79.998157
1341672.861,406210.4457,33179,310 KAMBACH ST,ROBBERY,11/2/1990,180700,40.42647778,-80.00176987
1340848.892,410855.3428,33179,600 STANWIX ST,ROBBERY,11/2/1990,20100,40.43916617,-80.00515456
1349043.818,412955.7556,33179,500 KIRKPATRICK ST,ROBBERY,11/2/1990,50100,40.44550059,-79.97591287
1360153.896,415032.9508,33179,701 S AIKEN AV,ROBBERY,11/2/1990,70300,40.45196245,-79.93619185
1378010.075,415703.6021,33179,2349 EAST HILLS DR,ROBBERY,11/2/1990,130600,40.45499832,-79.8721057
1338854.301,416903.5818,33179,1232 MONTEREY ST,ROBBERY,11/2/1990,220600,40.45562307,-80.01287473
1337860.518,417805.1144,33179,1600 MCCULLOUGH ST,ROBBERY,11/2/1990,250700,40.458027,-80.01652784
1344250.928,420865.4654,33179,2134 RHINE CT,AGGRAVATED ASSAULT,11/2/1990,262000,40.46687279,-79.99384995
1353843.377,422237.1115,33179,209 FORTY-FOURTH ST,AGGRAVATED ASSAULT,11/2/1990,90200,40.47130058,-79.95950793
1345594.554,394653.6144,33180,2000 BROWNSVILLE RD,RAPE,11/3/1990,290100,40.39503794,-79.98663667
1357644.276,399583.6342,33180,4900 SECOND AV,AGGRAVATED ASSAULT,11/3/1990,151500,40.40939628,-79.94382794
1352255.121,402064.3048,33180,3056 ZARUBA ST,AGGRAVATED ASSAULT,11/3/1990,160400,40.41583453,-79.96339774
1351857.469,402690.1092,33180,3200 ARLINGTON AV,AGGRAVATED ASSAULT,11/3/1990,160400,40.41752446,-79.96488177
1342949.272,404335.7036,33180,123 BELTZHOOVER AV,AGGRAVATED ASSAULT,11/3/1990,180300,40.42142251,-79.99701524
1346102.265,407694.0743,33180,1 S TWELFTH ST,AGGRAVATED ASSAULT,11/3/1990,170200,40.43085794,-79.98599973
1353079.519,409382.1173,33180,290 CRAFT AV,AGGRAVATED ASSAULT,11/3/1990,40900,40.43597233,-79.96109588
1328595.04,409678.6174,33180,1328 COLESCOTT ST,RAPE,11/3/1990,281100,40.4350699,-80.04905299
1354161.796,410141.9339,33180,314 MCKEE PL,ROBBERY,11/3/1990,40500,40.43813168,-79.95727729
1351341.718,410356.3329,33180,200 BURROWS ST,ROBBERY,11/3/1990,40200,40.43852611,-79.96742474
1354407.879,410999.1815,33180,233 ATWOOD ST,ROBBERY,11/3/1990,40500,40.44050097,-79.95647044
1373447.538,414455.828,33180,300 HALE ST,ROBBERY,11/3/1990,130400,40.45127211,-79.88838763
1364439.619,416038.0657,33180,6324 HOWE ST,AGGRAVATED ASSAULT,11/3/1990,70800,40.45501082,-79.9208854
1339124.392,416738.6198,33180,513 ELOISE ST,ROBBERY,11/3/1990,220600,40.45518939,-80.0118893
1368901.011,419560.4257,33180,6569 LYRIC ST,AGGRAVATED ASSAULT,11/3/1990,120300,40.46497668,-79.9051672
1360172.801,419642.5322,33180,5400 PENN AV,ROBBERY,11/3/1990,80900,40.4646131,-79.936534
1368430.818,420848.8766,33180,1118 LARIMER AV,ROBBERY,11/3/1990,120300,40.46848089,-79.90696966
1344346.269,420976.1086,33180,138 RHINE CT,AGGRAVATED ASSAULT,11/3/1990,262000,40.46718306,-79.9935175
1358683.278,400629.2489,33181,300 HAZELWOOD AV,AGGRAVATED ASSAULT,11/4/1990,151500,40.4123364,-79.94019111
1363563.3,409889.0909,33181,5700 FORBES AV,ROBBERY,11/4/1990,141300,40.43807787,-79.92348969
1348176.524,412807.903,33181,2100 WYLIE AV,ROBBERY,11/4/1990,50100,40.44503482,-79.97901462
1358446.935,412903.5158,33181,1045 MOREWOOD AV,RAPE,11/4/1990,140100,40.44600282,-79.94213366
1348909.156,413189.8419,33181,2200 WYLIE AV,AGGRAVATED ASSAULT,11/4/1990,50100,40.44613364,-79.97641775
1355574.592,413190.7583,33181,120 RUSKIN AV,RAPE,11/4/1990,40400,40.4465949,-79.95247646
1331782.819,413804.5254,33181,1032 MARENA ST,ROBBERY,11/4/1990,202000,40.44661892,-80.03798903
1377950.958,415605.1672,33181,2330 EAST HILLS DR,AGGRAVATED ASSAULT,11/4/1990,130600,40.4547243,-79.87230958
1355727.28,420299.6465,33181,4500 PENN AV,ROBBERY,11/4/1990,90300,40.4661131,-79.952565
1342040.785,402919.7772,33182,600 ESTELLA ST,ROBBERY,11/5/1990,180900,40.41747355,-80.00014761
1354985.977,409696.201,33182,410 SEMPLE ST,ROBBERY,11/5/1990,40600,40.43696503,-79.95427733
1364780.03,409910.8514,33182,5901 FORBES AV,ROBBERY,11/5/1990,140300,40.43821969,-79.91912176
1348616.615,410385.2269,33182,2001 FIFTH AV,AGGRAVATED ASSAULT,11/5/1990,30500,40.43841718,-79.9772144
1343346.842,412406.7341,33182,900 LIBERTY AV,ROBBERY,11/5/1990,20100,40.44359808,-79.99632505
1341135.853,414519.9352,33182,300 FEDERAL ST,AGGRAVATED ASSAULT,11/5/1990,220500,40.44924228,-80.00446002
1318107.179,415363.9514,33182,3513 FAIRWOOD ST,AGGRAVATED ASSAULT,11/5/1990,280800,40.44991512,-80.08725685
1344443.277,417600.1599,33182,1000 VINIAL ST,ROBBERY,11/5/1990,241200,40.45792588,-79.99286083
1360708.922,419878.2987,33182,5430 BROAD ST,AGGRAVATED ASSAULT,11/5/1990,111400,40.4652965,-79.93462874
1347162.702,410492.7309,33183,1700 FIFTH AV,ROBBERY,11/6/1990,10300,40.43861142,-79.98244579
1373761.365,413784.9999,33183,500 ROSEDALE ST,AGGRAVATED ASSAULT,11/6/1990,130400,40.44945208,-79.88720197
1355877.112,414936.5739,33183,272 N CRAIG ST,ROBBERY,11/6/1990,50700,40.45140636,-79.9515462
1355877.112,414936.5739,33183,272 N CRAIG ST,ROBBERY,11/6/1990,50700,40.45140636,-79.9515462
1338942.298,416534.4793,33183,600 W NORTH AV,ROBBERY,11/6/1990,220600,40.45461641,-80.01252464
1338623.323,417157.6459,33183,617 N TAYLOR AV,ROBBERY,11/6/1990,220600,40.456304,-80.01372788
1365412.132,421255.3608,33183,820 COLLINS AV,RAPE,11/6/1990,110600,40.46939347,-79.91785194
1344747.467,411357.3211,33184,1000 CENTRE AV,AGGRAVATED ASSAULT,11/7/1990,20100,40.44081605,-79.99119875
1359562.603,412493.9024,33184,5119 PENTON RD,ROBBERY,11/7/1990,140100,40.44495472,-79.93808985
1361388.358,414934.3862,33184,5608 WALNUT ST,ROBBERY,11/7/1990,70300,40.45177576,-79.93174866
1341214.841,415944.9795,33184,250 E OHIO ST,ROBBERY,11/7/1990,220400,40.45315828,-80.00430699
1356690.651,415948.3411,33184,4740 BAUM BL,AGGRAVATED ASSAULT,11/7/1990,80400,40.45423842,-79.94871435
1356777.637,418569.7337,33184,4740 LIBERTY AV,ROBBERY,11/7/1990,80200,40.46143783,-79.94863636
1362520.286,420905.0136,33184,530 N NEGLEY AV,ROBBERY,11/7/1990,111300,40.46823676,-79.92821167
1342376.47,424490.6254,33184,600 MT. PLEASANT RD,AGGRAVATED ASSAULT,11/7/1990,260900,40.47668964,-80.0009168
1336665.254,402928.8166,33185,590 CRANE AV,AGGRAVATED ASSAULT,11/8/1990,191600,40.41712081,-80.01944808
1347144.167,407035.8018,33185,1611 E CARSON ST,ROBBERY,11/8/1990,170200,40.4291239,-79.98219847
1348203.356,407081.9297,33185,1917 WRIGHTS WY,AGGRAVATED ASSAULT,11/8/1990,170200,40.4293239,-79.97839917
1318471.232,415649.0577,33185,3655 FAIRWOOD ST,AGGRAVATED ASSAULT,11/8/1990,280800,40.4507239,-80.08597629
1361764.282,419370.1139,33185,100 N NEGLEY AV,ROBBERY,11/8/1990,111500,40.46397356,-79.93079183
1342428.376,411441.2445,33186,332 FIFTH AV,ROBBERY,11/9/1990,20100,40.44088451,-79.99953554
1342440.101,412194.09,33186,703 LIBERTY AV,ROBBERY,11/9/1990,20100,40.44295122,-79.99956232
1348073.116,412896.4223,33186,100 ERIN ST,ROBBERY,11/9/1990,50100,40.44527057,-79.97939407
1372986.018,414144.931,33186,7800 SUSQUEHANNA ST,ROBBERY,11/9/1990,130400,40.45038827,-79.89001843
1369972.318,416722.1471,33186,7024 FLEURY WY,ROBBERY,11/9/1990,130300,40.45725965,-79.90106963
1363279.528,418207.5188,33186,126 S HIGHLAND AV,ROBBERY,11/9/1990,111500,40.46088579,-79.92524488
1359430.208,418270.246,33186,351 S ATLANTIC AV,ROBBERY,11/9/1990,80600,40.46079686,-79.93907979
1364182.796,421635.2856,33186,800 N BEATTY ST,ROBBERY,11/9/1990,110200,40.47035313,-79.9223027
1340185.529,422594.689,33186,2600 PERRYSVILLE AV,AGGRAVATED ASSAULT,11/9/1990,261500,40.47133349,-80.00861553
1338005.539,429082.1223,33186,3854 EAST ST,RAPE,11/9/1990,260200,40.48898219,-80.01704708
1346102.027,410299.9745,33187,1400 FORBES AV,ROBBERY,11/10/1990,10300,40.43800882,-79.9862376
1332682.004,412128.1791,33187,1 ALEXANDER ST,ROBBERY,11/10/1990,201900,40.44208279,-80.03460353
1352967.487,414132.5528,33187,3121 CENTRE AV,RAPE,11/10/1990,50600,40.44900046,-79.96192562
1379216.413,415254.3663,33187,2238 WILNER DR,ROBBERY,11/10/1990,130600,40.45384501,-79.86773332
1364331.674,417741.3845,33187,6320 SHAKESPEARE ST,ROBBERY,11/10/1990,70800,40.45967771,-79.92142366
1362448.042,420324.1414,33187,5634 RIPPEY DR,ROBBERY,11/10/1990,111500,40.46663787,-79.92841976
1342273.496,424461.694,33187,383 PENFORT ST,AGGRAVATED ASSAULT,11/10/1990,260900,40.47660305,-80.00128418
1344436.854,404475.4265,33188,900 E WARRINGTON AV,ROBBERY,11/11/1990,180300,40.42190969,-79.9916868
1373216.701,415058.7737,33188,7700 HAMILTON AV,AGGRAVATED ASSAULT,11/11/1990,130400,40.45291136,-79.88926932
1335251.529,417165.3565,33188,1325 N FRANKLIN ST,ROBBERY,11/11/1990,210700,40.45608729,-80.02584121
1360065.974,417792.0259,33188,400 S GRAHAM ST,ROBBERY,11/11/1990,80600,40.45952778,-79.93675315
1364364.159,419021.9501,33188,306 COLLINS AV,ROBBERY,11/11/1990,111500,40.46319398,-79.9214201
1345040.738,395870.0158,33189,1700 BROWNSVILLE RD,AGGRAVATED ASSAULT,11/12/1990,290100,40.3983374,-79.98873507
1365523.439,404424.0061,33189,119 GILDA AV,AGGRAVATED ASSAULT,11/12/1990,141400,40.42321291,-79.9159684
1369550.155,414407.1344,33189,7128 MEADE ST,ROBBERY,11/12/1990,140500,40.45087862,-79.90238352
1342998.202,416490.1218,33189,711 EAST ST,ROBBERY,11/12/1990,230400,40.45477897,-79.99795066
1363240.657,417556.7777,33189,206 S HIGHLAND AV,ROBBERY,11/12/1990,70500,40.45909743,-79.92532693
1337758.593,418464.1896,33189,1800 BRIGHTON RD,AGGRAVATED ASSAULT,11/12/1990,261400,40.45982838,-80.0169548
1361745.729,419343.2848,33189,5600 PENN AV,ROBBERY,11/12/1990,111500,40.46389868,-79.93085611
1341924.115,423816.9008,33189,208 PENFORT ST,ROBBERY,11/12/1990,260900,40.47480923,-80.00248055
1360376.141,400349.4439,33190,309 EDINGTON ST,AGGRAVATED ASSAULT,11/13/1990,151500,40.41168365,-79.93408873
1344886.02,401325.556,33190,50 GRAPE ST,ROBBERY,11/13/1990,300100,40.41329734,-79.98978714
1343150.856,412016.7946,33190,400 STRAWBERRY WY,ROBBERY,11/13/1990,20100,40.44251436,-79.99699333
1351309.791,412027.8713,33190,2523 WADSWORTH ST,ROBBERY,11/13/1990,51000,40.44311083,-79.96769019
1355727.021,415178.1048,33190,311 N CRAIG ST,ROBBERY,11/13/1990,50700,40.45205889,-79.95210699
1342211.096,416790.5185,33190,509 SUISMON ST,ROBBERY,11/13/1990,230400,40.45554827,-80.00080568
1360203.574,418566.2344,33190,307 S GRAHAM ST,AGGRAVATED ASSAULT,11/13/1990,80700,40.46166168,-79.93632768
1363505.712,418957.8591,33190,200 N HIGHLAND AV,ROBBERY,11/13/1990,111500,40.46296013,-79.92449866
1359997.522,420366.8752,33190,5323 KINCAID ST,RAPE,11/13/1990,101700,40.46658889,-79.93722822
1341110.955,397078.2115,33191,1741 EDGEBROOK AV,ROBBERY,11/14/1990,320600,40.40137854,-80.0029508
1335637.639,401948.0678,33191,1400 DAGMAR AV,RAPE,11/14/1990,191600,40.414357,-80.02304683
1345096.981,404305.1019,33191,965 MANTON WY,AGGRAVATED ASSAULT,11/14/1990,180300,40.42148827,-79.98930107
1348055.929,406671.8895,33191,104 S NINETEENTH ST,AGGRAVATED ASSAULT,11/14/1990,170200,40.42818849,-79.9788914
1363722.066,406802.0273,33191,5824 FORWARD AV,ROBBERY,11/14/1990,141400,40.42961717,-79.92264667
1364064.935,408739.7743,33191,5854 BEACON RD,AGGRAVATED ASSAULT,11/14/1990,140800,40.43495782,-79.92158656
1351941.674,410796.1307,33191,141 ROBINSON ST,AGGRAVATED ASSAULT,11/14/1990,40200,40.4397743,-79.96530966
1352101.043,414091.5999,33191,437 ROBINSON CT,AGGRAVATED ASSAULT,11/14/1990,51000,40.44882848,-79.96503421
1341738.522,414668.851,33191,300 SANDUSKY ST,ROBBERY,11/14/1990,220500,40.44969313,-80.00230889
1372545.633,414779.6377,33191,7600 TIOGA ST,AGGRAVATED ASSAULT,11/14/1990,130400,40.45210072,-79.89165567
1355780.866,415130.0429,33191,4600 CENTRE AV,ROBBERY,11/14/1990,50700,40.45193068,-79.95190926
1364297.491,415349.7756,33191,6230 FIFTH AV,ROBBERY,11/14/1990,140200,40.45311245,-79.92133517
1372325.279,415570.8225,33191,7512 FORMOSA WY,AGGRAVATED ASSAULT,11/14/1990,130300,40.4542572,-79.8925162
1366370.68,416157.3708,33191,6600 PENN AV,ROBBERY,11/14/1990,70800,40.4554683,-79.91395879
1339845.964,417765.0532,33191,184 JACKSON RD,RAPE,11/14/1990,250300,40.45805671,-80.00939156
1363724.211,419525.4445,33191,328 N HIGHLAND AV,ROBBERY,11/14/1990,111500,40.46453243,-79.92376384
1341906.73,423788.6175,33191,200 PENFORT ST,ROBBERY,11/14/1990,260900,40.4747304,-80.00254042
1344133.72,410824.8955,33192,700 FIFTH AV,ROBBERY,11/15/1990,10300,40.43931225,-79.99335447
1348247.355,411484.5254,33192,2050 BENTLEY DR,RAPE,11/15/1990,51100,40.44140822,-79.97864023
1335885.198,418330.6081,33192,1200 CALIFORNIA AV,RAPE,11/15/1990,250700,40.45932964,-80.02367266
1359317.617,419651.518,33192,5232 PENN AV,ROBBERY,11/15/1990,80900,40.4645796,-79.93960736
1335951.074,427125.0401,33192,157 RIVERVIEW AV,RAPE,11/15/1990,260200,40.48346684,-80.02424981
1342876.874,403831.0632,33193,300 BELTZHOOVER AV,ROBBERY,11/16/1990,180900,40.42003266,-79.99722907
1347342.835,413318.4222,33193,213 DEVILLIERS ST,ROBBERY,11/16/1990,30500,40.44637795,-79.9820554
1378510.23,416061.3771,33193,2339 BRACEY DR,RAPE,11/16/1990,130600,40.4560131,-79.8703398
1342356.829,416244.2042,33193,510 E OHIO ST,AGGRAVATED ASSAULT,11/16/1990,230400,40.45405932,-80.00023214
1362616.117,417062.8755,33193,5943 ALDER ST,ROBBERY,11/16/1990,70500,40.45769984,-79.92752688
1342369.026,417892.8889,33193,1206 MIDDLE ST,RAPE,11/16/1990,230400,40.45858432,-80.00033927
1341875.217,393263.9799,33194,1700 BROOKLINE BL,AGGRAVATED ASSAULT,11/17/1990,320600,40.39096529,-79.99985866
1349044.974,410263.9783,33194,2100 FIFTH AV,RAPE,11/17/1990,10300,40.4381141,-79.975665
1346775.118,410574.5466,33194,1600 FIFTH AV,ROBBERY,11/17/1990,10300,40.43880904,-79.98384521
1342518.238,411686.0282,33194,324 OLIVER AV,ROBBERY,11/17/1990,20100,40.4415625,-79.99923519
1349246.146,412591.2803,33194,400 KIRKPATRICK ST,ROBBERY,11/17/1990,50100,40.44451442,-79.97515315
1370081.246,414159.8275,33194,7214 MEADE ST,AGGRAVATED ASSAULT,11/17/1990,140500,40.45023547,-79.90045411
1320565.399,415014.6135,33194,515 VILLAGE RD,ROBBERY,11/17/1990,280800,40.44913475,-80.07839398
1339251.317,416559.4259,33194,1100 RESACA PL,ROBBERY,11/17/1990,220600,40.45470659,-80.01141686
1358534.679,418823.8366,33194,5120 FRIENDSHIP AV,ROBBERY,11/17/1990,80600,40.46225501,-79.94234651
1363285.871,419072.5977,33194,200 N WHITFIELD ST,ROBBERY,11/17/1990,111500,40.46326013,-79.92529866
1362143.289,420054.9084,33194,300 N NEGLEY AV,ROBBERY,11/17/1990,111500,40.46587841,-79.92949085
1370430.294,421959.902,33194,1365 SCHWERNER CT,AGGRAVATED ASSAULT,11/17/1990,120300,40.47166355,-79.89988252
1353101.309,402215.3661,33195,3262 ARLINGTON AV,AGGRAVATED ASSAULT,11/18/1990,160400,40.41630723,-79.96037329
1348578.188,410019.8234,33195,2000 FORBES AV,RAPE,11/18/1990,10300,40.43741181,-79.9773193
1344257.531,410539.0433,33195,700 WATSON ST,ROBBERY,11/18/1990,10300,40.43853647,-79.99288373
1377950.958,415605.1672,33195,2330 EAST HILLS DR,AGGRAVATED ASSAULT,11/18/1990,130600,40.4547243,-79.87230958
1371734.537,416182.4993,33195,720 STERRETT ST,ROBBERY,11/18/1990,130300,40.4558964,-79.89469173
1363561.584,418897.6524,33195,6022 BROAD ST,AGGRAVATED ASSAULT,11/18/1990,111500,40.46279869,-79.9242926
1357754.83,419956.6672,33195,4900 PENN AV,ROBBERY,11/18/1990,80900,40.46531049,-79.94524949
1333268.653,426104.1909,33195,3553 GERBER AV,AGGRAVATED ASSAULT,11/18/1990,270300,40.48047557,-80.03379493
1356577.393,426666.7376,33195,5500 BUTLER ST,ROBBERY,11/18/1990,101100,40.48364337,-79.95008064
1344650.174,397978.2672,33196,1140 BROWNSVILLE RD,AGGRAVATED ASSAULT,11/19/1990,290100,40.40409553,-79.99032893
1336502.63,398145.6027,33196,1950 WEST LIBERTY AV,AGGRAVATED ASSAULT,11/19/1990,192000,40.40398371,-80.0195905
1338253.143,399392.1183,33196,617 SOUTHCREST CT,RAPE,11/19/1990,191700,40.40752759,-80.01342163
1350456.872,406823.1532,33196,2411 WRIGHTS WY,ROBBERY,11/19/1990,160900,40.42876958,-79.97028352
1346102.265,407694.0743,33196,1 TWELFTH ST,ROBBERY,11/19/1990,170200,40.43085794,-79.98599973
1371339.118,410332.8687,33196,7700 FORBES AV,AGGRAVATED ASSAULT,11/19/1990,141000,40.43981758,-79.89560159
1363860.187,418783.1446,33196,6101 BROAD ST,ROBBERY,11/19/1990,111500,40.46250463,-79.92320965
1364409.111,419115.7643,33196,322 COLLINS AV,AGGRAVATED ASSAULT,11/19/1990,111500,40.46345445,-79.92126688
1336665.254,402928.8166,33197,590 CRANE AV,RAPE,11/20/1990,191600,40.41712081,-80.01944808
1342575.753,403248.8991,33197,500 CEDARHURST ST,AGGRAVATED ASSAULT,11/20/1990,180900,40.4184141,-79.998257
1343377.356,404687.2995,33197,700 CARNIVAL WY,AGGRAVATED ASSAULT,11/20/1990,180300,40.42241722,-79.99551031
1346511.009,409965.7848,33197,1501 LOCUST ST,AGGRAVATED ASSAULT,11/20/1990,10300,40.43712018,-79.9847384
1346647.396,411500.7486,33197,1602 CLARK ST,ROBBERY,11/20/1990,30500,40.44134177,-79.98438809
1372545.633,414779.6377,33197,7600 TIOGA ST,AGGRAVATED ASSAULT,11/20/1990,130400,40.45210072,-79.89165567
